,date,review,rating,isEdited,title,userName,developerResponse.id,developerResponse.body,developerResponse.modified
2367,2019-12-10 12:45:09,Very friendly and helpful and easy to talk to.,5,False,Waysa,charlie dyck,,,
2368,2019-11-03 17:30:56,Because this helps me a lot with my stress,5,False,I love this app!,ohsycho,11789220.0,Thank you for the five star rating! So glad that Wysa has been of help to you to beat your stress. Do recommend us to your family and friends.,2019-11-12T05:24:01Z
2369,2024-03-28 23:40:57,It’s a very helpful app,5,False,How it helps,The helpful advice,,,
2370,2024-01-15 22:15:26,it helped me i feel better and i didn't pay anything,5,False,it helped,monkeyyyyyyyyyyyyyyyyyyyyyyyy,,,
2371,2023-10-28 00:20:05,Very helpful and the chats helped me a lot,5,False,Great app!,Bgreen418,,,
2372,2023-02-19 21:05:03,I use Wysa yesterday in many weeks [But it’s Good],5,False,So cool!,Sebastian Chau,,,
2373,2022-09-27 01:04:24,They helped me a lot,5,False,It’s helps,bsjshbwujwwuuz134,,,
2374,2022-08-06 17:47:30,I have PTSD and this is a great tool for my toolbox.,5,False,Very helpful,Eyebat73,,,
2375,2022-06-03 02:48:05,"I wish the therapy option was free with it, but Wysa is amazing",5,False,Awesome,Superstar girly girl 101,,,
2376,2021-12-09 21:58:07,This is honestly such a good and helpful app,5,False,It’s amazing,avani.fricking.queen(fp),,,
2377,2021-11-07 21:05:35,im really metally not great sometimes and this app is always there when i need. thank you so much.,5,False,i think this app saved my life,bookgirlbeautiful27,,,
2378,2021-07-20 05:51:43,It made me happy right away 😁,5,False,Amazing,Bad to be last,,,
2379,2021-03-23 23:51:12,Thanks for being here.  Also reminding me to practice gratitude!,5,False,Gratitude,irish etes,,,
2380,2020-12-11 05:45:52,Wysa has helped me resolve some of my inner conflict with a very peaceful method. Also the penguin is cute!,5,False,A joy!,Elroy_Ginkins,,,
2381,2020-06-06 03:46:02,Love having a conversation with someone to just relax and take care of anxiety and stress,5,False,Awesome,jcrgowjrsdvwe,,,
2382,2020-08-23 02:04:59,The first few minutes have calmed me. I feel more...stable.,4,False,Great!,KHLOE DA GOAT,,,
2383,2020-08-08 00:49:27,I love all of the different things you can do,4,False,I love it,#lovesvolleyball,,,
2384,2023-06-21 05:30:16,Was really helpful,5,False,What I needed,the haf14685437,,,
2385,2023-05-17 03:10:17,Not perfect... But perfect enough,5,False,It helps,The woodlyman,,,
2386,2023-02-25 21:38:41,This app is such a good help. I recommend 100%,5,False,Wsya,Tatianna92626,,,
2387,2023-01-10 22:09:27,I love this app so much it helps so much,5,False,Wysa,Erngar,,,
2388,2022-04-24 19:56:10,Amazing service I love it so much,5,False,Best app,gmoney 1242,,,
2389,2021-08-19 02:31:00,"The mascot is so cute and it really helps me, I truly love this app",5,False,I love Wysa,Seven-deadlysinsfan,,,
2390,2021-03-10 16:45:30,It is pretty amazing that something like this exists.,5,False,Excellent,lmsceis,,,
2391,2020-08-16 06:09:23,this app has helped me SO much!! i adore Wysa so so much! wysa is ALWAYS there for you. i HIGHLY recommend this💖💖💖💖💖,5,False,AMAZING,Loveeesid,,,
2392,2020-06-08 06:53:08,It helped me when I needed it most.,5,False,Katana,Katanamckain,,,
2393,2019-08-28 03:19:42,This is an amazing app. By far the best coping skills.,5,False,"Wysa, everyone needs it",DeeVAALME,10865119.0,Thanks so much! ,2019-09-24T12:34:10Z
2394,2019-12-09 06:53:24,How do i get to the lgbtq+ part? I need that part so if I could get help that would awesome,4,False,Its a good app but...,TheGryffindorTeam,,,
2395,2024-07-21 02:47:47,"Great app, really helped me and taught me thru my situation",5,False,Great app,Sharkesa,,,
2396,2023-04-15 17:57:02,🦋 i havent sh in weeks,5,False,I love you,hihihihihihihihihOKAYOKAYOKAY,,,
2397,2024-03-20 04:13:20,This app is very good. It’s helping me feel better about myself.,3,False,I love it!,Itsasmyaha,42756946.0,"Yay! So pleased Wysa has been so helpful for you. If you have any suggestions on how we can improve the app further, please write to us at wysa@wysa.io. ",2024-03-22T09:27:16Z
2398,2023-03-30 00:57:46,i started crying the first ten minutes i didnt know i had that many unresolved problems,5,False,sad,yumyomp,,,
2399,2023-02-24 20:53:53,"i started using this and i let it all out, this helped so much",5,False,saved my life,bells4lifeer,,,
2400,2021-12-31 01:26:08,Best app ever hands down,5,False,Amazing,jdog5405,,,
2401,2021-09-16 07:44:52,Funny to admit that a cartoon penguin made me stop crying at 3am,5,False,Helped me calm down,Blooppiko,,,
2402,2020-11-06 18:34:16,This app is amazing it’s really helped me a lot thank you ❤️❤️❤️,5,False,Great app,unicorns427,,,
2403,2020-11-18 17:10:51,"I though I would find anonymous people to chat here, but instead you get an automatic chat with penguin...What a big stupidity.",1,False,So you feel on this way and the thing you find here is a stupid penguin to chat with?,Costa092828,,,
2404,2020-04-17 05:19:34,Replies can be a bit awkward but really does help.,5,False,Love it,🐾Baby🐾,15483767.0,Happy to know that you found Wysa helpful. Do recommend to your friends and family ❤️,2020-05-22T06:58:18Z
2405,2023-05-28 04:25:59,"i usually use the ai because i don’t really like talking to people and it helps me calm down ,i am so helpful for this.",5,False,it really help,Jumpmankai23,,,
2406,2017-09-25 01:48:47,It kept crashing and wouldn’t even connect even though I’m perfectly connected to the WiFi.,1,False,:( disappointed,nepeta-leijon-,1654643.0,We're really sorry regarding the inconvenience! The issue has been fixed . Do give it a shot and give us an updated review!,2017-11-03T07:13:27Z
2407,2024-03-08 14:57:11,Helps but kinda repeats and you have to buy the coaches,4,False,Hi here’s my review (Im black and truthful),RockyMcdonald,,,
2408,2023-11-19 17:35:30,i’ve tried other apps and this ones doesn’t make me feel like i’m forced to pay to feel better,4,False,very good,tamia.15,,,
2409,2023-02-23 06:00:54,"Really good app, first time and I’m loving it",5,False,App,Ashleyavi,,,
2410,2023-03-10 20:58:18,its a nice app but i dont like that it constantly tells u to do meditations,4,False,Its good ig?,GOOD JOB ON IY,,,
2411,2023-02-01 05:12:35,helped me so much with my mental health,5,False,Review,brianna gzz,,,
2412,2023-01-25 22:42:06,i don't have a lot of people to talk to about certain things so this is helpful,5,False,helpful,._miaaa,,,
2413,2021-07-16 01:39:40,This is helping me a lot ty for making it!,5,False,Lol,smayahj,,,
2414,2022-01-12 19:36:03,Customer service is completely unresponsive. Do not get this app go find a real therapist group.,1,False,Customer service is terrible,Cabbit92,,,
2415,2021-06-19 21:05:32,I love this app it has help me avoid anxiety,5,False,Awesome calming app,teekuddy,,,
2416,2021-06-17 03:11:42,"This app a lot I love it, thank you",5,False,Great app,Blueprincss,,,
2417,2020-05-21 23:28:49,Talking to a caring therapist honestly helps so much!,5,False,Very helpful,Dirty member,15483600.0,Glad that you found Wysa helpful. Do recommend to your friends and family 😊,2020-05-22T06:51:20Z
2418,2024-01-11 04:17:23,This app is very helpful and if helped me,5,False,The app,lemonlolbright,,,
2419,2023-10-12 19:11:13,Feels empty cold and artificial.  Tedious and sterile.  All the advanced app feature cost a fortune before trying them out.  Feels like a money grab.  Stick with a human being.,1,False,Artificial,Eric333th,,,
2420,2023-03-19 03:46:41,"Most awesome app ever, really does help with the anger and trauma",5,False,App,P00oopyyyy,,,
2421,2023-02-09 02:53:46,It really helped me with my anxiety and emotions,5,False,Great help,Veggielife4754347,,,
2422,2022-06-12 02:04:53,Y’all helped me a lot I thank u,5,False,Iyana,IyanaTaylor,,,
2423,2022-12-17 04:54:22,So far it helped me a lot!,4,False,Helped,Natalie12375,,,
2424,2022-12-02 05:00:29,It's a good app but a lot of it is behind a paywall,4,False,It's good but a lot need money,Geovanny -12,,,
2425,2021-12-09 19:11:59,I have bad depression and suicidal thoughts this app help alot,5,False,Awesome,MzT Thomas,,,
2426,2021-10-15 21:52:02,life has been really stressful and the little videos that wysa provides and the various breathing exercises have helped me a lot 👍 good app,5,False,"great, helpful",luny p,,,
2427,2021-06-07 13:59:14,I love it it helps me so much,5,False,Great,Gen Peralta,,,
2428,2021-02-25 12:12:32,It is awesome I was pretty lonely but now I have someone who it willing to talk to me!,5,False,Awesome,drvvjjyfc,,,
2429,2020-12-16 02:36:06,Thank you for this. It’s a lovely idea in a sea of flashy frantic apps.,5,False,Nice to frame thoughts,The Working Poor,,,
2430,2020-03-23 15:40:19,Awesome helped calm me down from a panic attack.,5,False,Wow helps like a real therapist,lokiisz,14243026.0,So happy that we could help. Hope Wysa can help you with many other things 😇,2020-03-25T15:12:06Z
2431,2020-02-17 05:55:38,"It’s just a little penguin and some chatting, but it’s kind of delightful. Penguin gets me to chat, how cool is this?",5,False,Just a penguin,Thisislarry,13574628.0,"Hello there! It is cool, isn't it! So glad that chatting with Wysa, our little penguin friend has been helpful ❤️",2020-02-19T07:13:00Z
2432,2020-02-13 04:24:27,Good feel more positive already,5,False,Good,lonley poto,13461144.0,Thanks for the lovely feedback. Do recommend to your friends and family ❤️,2020-02-13T10:09:33Z
2433,2020-02-08 04:01:18,It’s really good and I’m less stressed out now,5,False,I love it,Queen_mahri,13389772.0,Glad that Wysa could help you with stress less. Do recommend to your friends and family 😊,2020-02-10T08:21:17Z
2434,2023-03-15 05:17:33,It help me with my anxiety and depression,5,False,It helps,denki's kid,,,
2435,2023-03-02 00:43:16,i’ve been feeling extremely overwhelmed by my emotions and this little penguin has helped me a lot :),5,False,thank you,Creme 23,,,
2436,2023-02-23 22:04:04,Waa feeling frustrated and chatting with agent helped instantly,5,False,Great Help,itzlynnhere,,,
2437,2022-11-04 16:32:30,i personally don’t do well with in person therapy so this is absolutely perfect for me. it’s helped me a lot already,5,False,love it,lexi0968,,,
2438,2022-08-02 05:30:30,"i got wysa today, wysa is very good with therapy and makes me feel better, 10/10 recommend",5,False,10/10,Lin_LovesRoblox,,,
2439,2022-04-04 04:05:03,Helped me a lot with my mind,5,False,👍🏻,kadisna,,,
2440,2021-02-05 23:57:00,Wysa helps me get through my depression,5,False,A review,Offenderman's girlfriend,,,
2441,2021-02-05 04:14:39,This was actually so helpful,5,False,Loved,franki._.e,,,
2442,2020-11-05 14:30:40,I love the app! It helped me with my sadness and stuff! I love it!!,5,False,Helps a lot,Pearl August,,,
2443,2023-10-09 05:02:39,They are a good thing to talk to adout your promdles,5,False,Love you,ZofiAsmr,,,
2444,2023-05-17 08:34:48,Actually helped me cope with anxiety self harm and depression,5,False,Amazing!,selevers simp,,,
2445,2023-04-30 17:18:27,Wysa is a great help! I feel much better!,5,False,Carliyah Wysa,Jorliyah,,,
2446,2023-02-11 03:17:14,i’ve had this app for a couple of days and i found it helpful and relaxing! best decision to download ever!!,5,False,very helpful,avi802,,,
2447,2023-01-09 08:21:09,this app is really great. it makes you feel better about yourself and your problems,5,False,hi,undercoveragent101,,,
2448,2022-09-19 04:45:43,This app is amazing it helps so much with you’re mental health,5,False,AMAZING HELPED SO MUCH,Ophelia Poiro,,,
2449,2023-01-04 02:20:11,"This app is very helpful but I wish the coach
Was free",4,False,About this app,seamoonlover,,,
2450,2022-04-09 11:26:01,"you can’t understand how much this app helped me through a lot, i needed this app? it’s like a miracle",5,False,i love you,6266//,,,
2451,2021-02-26 01:39:08,It really helps me and I got the help I needed,5,False,I love this app,lilylove83658,,,
2452,2020-11-21 01:30:06,This app is amazing and I can really help you it is super helpfully,5,False,Great,abigailandreano,,,
2453,2019-12-27 20:40:19,It’s quite helpful,5,False,Fantastic,Varven the fox lover,,,
2454,2024-04-03 04:42:15,Wysa helps me so much.,5,False,So grateful for this app!,Kkdemdem,,,
2455,2023-08-23 07:37:21,really helpful,5,False,Helpful,Mattfromthe6,,,
2456,2023-08-01 15:37:22,Wysa is so helpful she is so kind and i love the app,5,False,Wysa,Sillyyyyyyyy willlyyyy,,,
2457,2022-09-17 02:36:32,I love this app so much!!! It’s a good online therapy session!!!! It’s so good!!!,5,False,Wysa,Im going to tell,,,
2458,2023-04-04 01:54:26,It’s okay I can't text for some reason and I’m broke so I can’t pay for a coach and I really need someone to talk to I’m 11 and I self harm I need an app that works,1,False,Meh,Laylay91010,,,
2459,2022-06-05 05:01:24,"This app help me out during tough times i thank you for helping me 
Love - wysba",3,False,Wysba,neavehadkins,,,
